Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
Personal,Visitors,Trip Start,4,4,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),17,1782,1917,9.0,10.4
Personal,Visitors,Trip Start,4,4,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,1676,1865,9.3,10.1
Personal,Visitors,Trip Start,4,4,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),12,2046,2160,15.0,15.4
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),26,1624,1794,7.7,8.1
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1514,1514,3.1,3.1
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1302,1358,11.2,10.8
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),8,1848,2047,9.2,9.3
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),9,1615,1815,7.4,8.2
Personal,Visitors,Trip Start,40,40,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),7,1462,1578,5.7,6.1
Personal,Visitors,Trip Start,40,40,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),22,1520,1679,6.4,7.0
Personal,Visitors,Trip Start,40,40,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1106,1190,6.1,6.1
Personal,Visitors,Trip Start,40,40,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),6,1654,1833,5.9,6.4
Personal,Visitors,Trip Start,40,40,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),7,1498,1673,8.1,8.9
Personal,Visitors,Trip Start,40,40,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),7,1523,1655,5.0,5.6
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),35,1785,1971,9.7,9.7
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1514,1514,3.1,3.1
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,2088,2088,31.2,31.2
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),12,2076,2305,13.1,12.8
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),13,1779,2009,6.5,7.2
Personal,Visitors,Trip Start,40,40,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),9,1335,1419,7.3,7.2
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),90,1844,1891,7.2,7.5
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1878,1917,5.5,6.9
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,2174,2265,8.2,8.4
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),27,1879,1958,7.9,8.3
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),37,1876,1902,7.1,7.3
Personal,Visitors,Trip Start,41,41,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),23,1706,1748,6.6,6.8
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),83,1829,1878,6.8,7.1
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,2145,2128,6.0,7.7
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),2,1448,1651,7.3,7.7
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),24,1893,1968,7.1,7.6
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),33,1844,1864,6.4,6.6
Personal,Visitors,Trip Start,41,41,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),24,1762,1814,7.0,7.3
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),106,1873,1917,8.1,8.4
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1075,1075,3.9,3.9
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,3083,3083,9.4,9.4
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),34,1855,1940,9.3,9.6
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),49,1932,1967,8.3,8.7
Personal,Visitors,Trip Start,41,41,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),20,1534,1539,5.3,5.2
Personal,Visitors,Trip Start,42,42,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,1315,1315,6.6,6.6
Personal,Visitors,Trip Start,42,42,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,561,561,4.4,4.4
Personal,Visitors,Trip Start,42,42,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,2018,2018,12.2,12.2
Personal,Visitors,Trip Start,42,42,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,947,947,3.6,3.6
Personal,Visitors,Trip Start,42,42,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),0,1514,1514,4.5,4.5
Personal,Visitors,Trip Start,42,42,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),1,1320,1320,6.3,6.3
Personal,Visitors,Trip Start,42,42,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,561,561,4.4,4.4
Personal,Visitors,Trip Start,42,42,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),N/A,3101,3101,18.9,18.9
Personal,Visitors,Trip Start,42,42,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,947,947,3.6,3.6
Personal,Visitors,Trip Start,42,42,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),0,1514,1514,4.5,4.5
Personal,Visitors,Trip Start,42,42,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,1296,1296,7.7,7.7
Personal,Visitors,Trip Start,42,42,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1296,1296,7.7,7.7
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),44,1585,1619,7.1,7.2
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,972,972,5.9,5.9
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,1590,1590,7.5,7.5
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),16,1594,1616,6.4,6.5
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),14,1452,1481,3.6,3.8
Personal,Visitors,Trip Start,43,43,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),11,1744,1817,12.0,12.2
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),43,1562,1597,7.0,7.2
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1018,1018,1.1,1.1
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1716,1716,8.1,8.1
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),11,1456,1477,4.8,4.9
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),16,1464,1477,3.9,4.0
Personal,Visitors,Trip Start,43,43,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),13,1733,1818,12.3,12.6
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),47,1638,1672,7.2,7.2
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,925,925,10.6,10.6
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1283,1283,6.2,6.2
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),27,1745,1771,8.2,8.3
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),10,1407,1498,2.7,3.0
Personal,Visitors,Trip Start,43,43,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),6,1801,1815,10.3,10.3
Personal,Visitors,Trip Start,44,44,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),23,1765,1831,8.1,8.4
Personal,Visitors,Trip Start,44,44,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,1479,1479,3.4,3.4
Personal,Visitors,Trip Start,44,44,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),7,1647,1810,4.7,5.3
Personal,Visitors,Trip Start,44,44,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),9,1893,1893,11.0,11.0
Personal,Visitors,Trip Start,44,44,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),6,1787,1862,9.0,9.6
Personal,Visitors,Trip Start,44,44,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),23,1699,1750,6.1,6.4
Personal,Visitors,Trip Start,44,44,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1264,1264,1.5,1.5
Personal,Visitors,Trip Start,44,44,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),6,1679,1774,4.5,4.7
Personal,Visitors,Trip Start,44,44,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),10,1657,1657,4.9,4.9
Personal,Visitors,Trip Start,44,44,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),6,1876,1967,10.4,11.2
Personal,Visitors,Trip Start,44,44,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),25,1922,2022,12.8,12.9
Personal,Visitors,Trip Start,44,44,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,1722,1722,5.6,5.6
Personal,Visitors,Trip Start,44,44,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),12,1605,1856,4.9,6.0
Personal,Visitors,Trip Start,44,44,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),6,2877,2877,36.2,36.2
Personal,Visitors,Trip Start,44,44,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),5,1510,1510,4.4,4.4
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),21,1395,1527,7.4,7.6
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),1,950,950,9.0,9.0
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,1234,1321,9.8,9.5
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),7,1503,1790,5.9,6.9
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),7,1433,1455,6.9,7.0
Personal,Visitors,Trip Start,45,45,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),4,1346,1431,8.7,8.5
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),22,1357,1531,7.2,7.6
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,961,961,9.8,9.8
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1420,1522,11.5,10.9
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),7,1432,1832,5.6,7.1
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),7,1297,1331,5.5,5.7
Personal,Visitors,Trip Start,45,45,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),4,1396,1469,9.4,9.1
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),18,1513,1513,7.9,7.7
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,859,859,2.3,2.3
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,768,768,5.4,5.4
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),6,1733,1651,6.6,6.2
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),6,1847,1847,11.0,11.0
Personal,Visitors,Trip Start,45,45,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,1195,1317,6.6,6.8
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3,1371,1453,3.7,3.9
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,727,727,0.4,0.4
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1316,1421,2.3,2.6
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1541,1704,4.0,4.4
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,1213,1213,3.3,3.3
Personal,Visitors,Trip Start,46,46,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),0,1418,1453,4.9,5.2
Personal,Visitors,Trip Start,46,46,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),2,1413,1514,3.4,3.7
Personal,Visitors,Trip Start,46,46,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1332,1447,2.4,2.7
Personal,Visitors,Trip Start,46,46,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,1557,1730,3.7,4.1
Personal,Visitors,Trip Start,46,46,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,1157,1157,2.0,2.0
Personal,Visitors,Trip Start,46,46,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),0,1471,1501,5.1,5.4
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3,1222,1222,4.7,4.7
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,727,727,0.4,0.4
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),N/A,1192,1192,1.8,1.8
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),N/A,1312,1312,8.6,8.6
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,1283,1283,4.8,4.8
Personal,Visitors,Trip Start,46,46,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,783,783,1.9,1.9
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),8,1694,1732,8.4,8.4
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),N/A,1029,2362,2.1,2.0
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1133,1133,3.9,3.9
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),3,1577,1626,6.1,6.8
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),2,1837,1868,8.0,7.8
Personal,Visitors,Trip Start,47,47,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,2101,2049,16.5,15.9
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),7,1625,1683,5.2,5.2
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),N/A,1029,2362,2.1,2.0
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1067,1067,4.1,4.1
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),3,1818,1845,5.5,5.6
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),2,1665,1757,4.5,4.6
Personal,Visitors,Trip Start,47,47,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),1,1597,1544,6.8,6.5
Personal,Visitors,Trip Start,47,47,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),11,1816,1822,14.0,14.3
Personal,Visitors,Trip Start,47,47,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1462,1462,2.9,2.9
Personal,Visitors,Trip Start,47,47,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),5,1176,1258,7.2,8.8
Personal,Visitors,Trip Start,47,47,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,2147,2060,14.2,13.3
Personal,Visitors,Trip Start,47,47,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),3,2706,2706,28.1,28.1
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),50,1600,1705,7.6,7.9
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),1,1392,1761,5.3,5.7
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),3,2035,2146,13.5,13.1
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),13,1754,1855,9.3,9.4
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),19,1560,1668,6.7,7.1
Personal,Visitors,Trip Start,48,48,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),15,1440,1524,6.1,6.5
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),52,1562,1652,7.3,7.7
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,1485,1485,6.1,6.1
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1957,1945,12.9,12.5
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),11,1716,1847,10.1,10.3
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),21,1587,1675,7.2,7.6
Personal,Visitors,Trip Start,48,48,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),17,1368,1441,4.9,5.4
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),46,1708,1855,8.2,8.4
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,831,2590,0.7,4.8
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,2327,2858,15.5,15.5
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),19,1807,1865,8.3,8.2
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),13,1458,1642,5.0,5.5
Personal,Visitors,Trip Start,48,48,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),10,1741,1854,11.0,11.1
Personal,Visitors,Trip Start,49,49,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),5,1614,1885,8.3,9.5
Personal,Visitors,Trip Start,49,49,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1448,1448,11.0,11.0
Personal,Visitors,Trip Start,49,49,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1658,1863,9.1,9.9
Personal,Visitors,Trip Start,49,49,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,1619,1619,8.4,8.4
Personal,Visitors,Trip Start,49,49,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,1586,2181,7.1,9.9
Personal,Visitors,Trip Start,49,49,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),4,1613,1981,9.3,11.0
Personal,Visitors,Trip Start,49,49,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,2679,2679,19.3,19.3
Personal,Visitors,Trip Start,49,49,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,1658,2120,15.7,15.8
Personal,Visitors,Trip Start,49,49,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),1,1518,1518,7.4,7.4
Personal,Visitors,Trip Start,49,49,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1620,2211,7.6,10.7
Personal,Visitors,Trip Start,49,49,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),6,1617,1699,6.5,6.6
Personal,Visitors,Trip Start,49,49,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,833,833,6.8,6.8
Personal,Visitors,Trip Start,49,49,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),3,1657,1657,5.1,5.1
Personal,Visitors,Trip Start,49,49,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1865,1865,10.7,10.7
Personal,Visitors,Trip Start,49,49,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,1357,2000,3.8,4.9
Personal,Visitors,Trip Start,5,5,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,1189,1215,5.9,5.9
Personal,Visitors,Trip Start,5,5,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1294,1252,5.8,5.4
Personal,Visitors,Trip Start,5,5,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1012,1091,3.2,3.4
Personal,Visitors,Trip Start,5,5,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1414,1414,9.3,9.3
Personal,Visitors,Trip Start,5,5,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),N/A,1220,1220,7.7,7.7
Personal,Visitors,Trip Start,5,5,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),0,1141,1179,5.0,5.0
Personal,Visitors,Trip Start,5,5,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,1294,1252,5.8,5.4
Personal,Visitors,Trip Start,5,5,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,912,1035,2.9,3.2
Personal,Visitors,Trip Start,5,5,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,1587,1587,6.1,6.1
Personal,Visitors,Trip Start,5,5,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),N/A,999,999,7.1,7.1
Personal,Visitors,Trip Start,5,5,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),0,1309,1309,8.2,8.2
Personal,Visitors,Trip Start,5,5,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1211,1211,3.8,3.8
Personal,Visitors,Trip Start,5,5,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),N/A,1171,1171,13.6,13.6
Personal,Visitors,Trip Start,5,5,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),N/A,1996,1996,10.2,10.2
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,1683,1683,9.3,9.3
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),N/A,699,699,4.6,4.6
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,2452,2452,21.7,21.7
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1676,1676,10.9,10.9
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1769,1769,8.3,8.3
Personal,Visitors,Trip Start,6,6,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),0,1190,1190,4.5,4.5
Personal,Visitors,Trip Start,6,6,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),0,1975,1975,10.6,10.6
Personal,Visitors,Trip Start,6,6,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,2452,2452,21.7,21.7
Personal,Visitors,Trip Start,6,6,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,1843,1843,12.0,12.0
Personal,Visitors,Trip Start,6,6,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,2046,2046,7.9,7.9
Personal,Visitors,Trip Start,6,6,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),N/A,858,858,1.9,1.9
Personal,Visitors,Trip Start,6,6,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,1361,1361,7.9,7.9
Personal,Visitors,Trip Start,6,6,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),N/A,699,699,4.6,4.6
Personal,Visitors,Trip Start,6,6,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1509,1509,9.8,9.8
Personal,Visitors,Trip Start,6,6,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,1437,1437,8.7,8.7
Personal,Visitors,Trip Start,6,6,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,1357,1357,5.8,5.8
