Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),329,1392,1532,4.6,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2169,1416,1507,4.8,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),169,1382,1530,4.8,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),870,1456,1528,4.7,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),793,1398,1496,4.6,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,43,043,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),334,1373,1472,5.6,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),120,1301,1328,5.4,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),54,1363,1367,6.2,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),49,1319,1371,4.9,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),11,1082,1082,3.7,3.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),130,1281,1302,5.3,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),57,1346,1352,6.1,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),53,1280,1319,4.7,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),97,1357,1379,6.2,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),47,1439,1441,7.3,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,44,044,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),38,1353,1389,5.7,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3808,1565,1633,7.0,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),212,1656,1706,9.4,9.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1447,1578,1642,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1422,1591,1657,6.9,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),724,1450,1539,6.1,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3672,1567,1641,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),214,1695,1740,9.2,9.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1341,1577,1648,7.3,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1386,1591,1660,6.7,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),728,1446,1547,5.9,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3792,1547,1603,7.1,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),186,1521,1591,8.9,9.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1617,1568,1617,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1383,1580,1637,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,47,047,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),602,1427,1495,6.3,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,49,049,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),25,1594,1675,8.2,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,49,049,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),11,1493,1578,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,49,049,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),11,1732,1780,9.2,9.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,49,049,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),25,1680,1757,9.3,9.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),97,1336,1408,7.6,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),32,1260,1314,7.1,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),44,1440,1492,8.4,9.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),17,1239,1379,7.2,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),94,1339,1416,7.9,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),31,1276,1308,7.1,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),44,1425,1489,8.7,9.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),16,1200,1406,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),95,1366,1426,7.2,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),35,1318,1387,7.1,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,5,005,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),41,1449,1462,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1498,1544,1627,7.7,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),120,1602,1640,8.5,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),567,1535,1613,7.6,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),571,1562,1644,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),234,1477,1595,7.2,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1398,1527,1609,7.5,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),119,1678,1698,9.1,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),506,1471,1559,6.9,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),547,1548,1627,7.7,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),220,1500,1616,7.4,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1619,1537,1627,7.8,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),111,1459,1509,8.5,8.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),678,1589,1660,7.9,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),585,1538,1623,7.9,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,52,052,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),241,1422,1564,6.7,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),808,1593,1641,8.5,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),55,1537,1559,9.3,9.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),360,1587,1628,8.4,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),307,1624,1681,8.5,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),83,1549,1612,8.2,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),789,1550,1607,7.9,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),57,1586,1608,9.6,9.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),334,1541,1595,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),313,1586,1652,8.1,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),82,1442,1499,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),801,1620,1652,9.3,9.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),51,1476,1477,9.3,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),391,1618,1643,9.2,9.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),281,1652,1684,9.7,9.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,53,053,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),75,1596,1674,8.6,9.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),232,1512,1574,7.7,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),22,1682,1750,11.4,12.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),105,1413,1468,6.8,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),95,1593,1654,7.9,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),11,1442,1535,7.2,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),182,1517,1580,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),78,1390,1428,6.0,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),79,1608,1676,7.3,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),327,1468,1523,8.3,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),38,1413,1473,9.1,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),162,1438,1492,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,54,054,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),117,1517,1567,8.5,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1149,1443,1543,5.4,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),110,1396,1490,5.3,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),395,1475,1583,5.3,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),433,1464,1562,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),205,1367,1462,5.6,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1149,1450,1556,5.4,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),110,1413,1520,5.8,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),394,1463,1585,4.8,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),444,1490,1587,5.8,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),195,1353,1452,5.4,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1044,1431,1520,5.6,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),94,1268,1356,3.9,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),376,1514,1607,6.5,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),367,1428,1509,5.2,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,55,055,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),203,1377,1473,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),87,1691,1776,10.6,10.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),45,1707,1744,10.9,11.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),23,1609,1759,8.1,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),9,1711,1956,11.3,12.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),100,1709,1791,11.0,11.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),51,1702,1730,11.2,11.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),28,1607,1736,8.0,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),58,1573,1685,9.2,9.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,56,056,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),29,1735,1781,9.9,10.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2718,1651,1764,7.6,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),51,1613,1721,9.2,9.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),247,1585,1651,7.8,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),922,1687,1784,7.6,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),950,1669,1789,7.3,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),548,1591,1744,7.8,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),2474,1641,1760,7.4,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),1: Early AM (12am-6am),41,1531,1587,8.2,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),236,1615,1697,8.0,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),789,1670,1788,7.5,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),898,1663,1784,7.1,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),509,1578,1715,7.3,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3238,1629,1738,7.8,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),71,1616,1762,9.8,10.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),271,1441,1497,7.0,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1225,1675,1753,7.6,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1069,1646,1775,7.9,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,58,058,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),602,1590,1749,8.4,9.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,59,059,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),17,2074,2141,16.9,17.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,59,059,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),23,1993,2081,14.6,15.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,60,060,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),25,1741,1787,10.4,10.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,60,060,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),31,1751,1784,10.7,10.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1207,1455,1551,5.4,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),108,1357,1442,5.1,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),437,1489,1587,5.1,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),471,1478,1584,5.7,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),185,1368,1439,4.9,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1143,1483,1581,5.5,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),99,1426,1513,6.1,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),396,1532,1636,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),475,1498,1609,5.6,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),171,1354,1407,4.5,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1323,1395,1484,5.3,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),113,1209,1269,3.5,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),542,1414,1517,4.9,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),452,1440,1530,5.9,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,65,065,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),208,1346,1411,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4650,1556,1651,5.5,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),14,1745,1822,9.2,9.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),366,1467,1552,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1738,1552,1643,5.3,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1800,1596,1693,5.7,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),731,1504,1608,5.6,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),4366,1558,1659,5.5,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),348,1513,1603,6.0,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1508,1542,1637,5.1,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1781,1609,1717,5.9,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),718,1480,1580,5.3,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),5118,1539,1628,5.5,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),385,1363,1412,4.4,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,66,066,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2212,1545,1642,5.4,6.0
